Company Name,Ticker,Market Cap (mil),Last EPS Surprise (%),Div. Yield %,Exchange,Month of Fiscal Yr End,Sector,Industry,F2 Consensus Est.,F1 Consensus Est.,F0 Consensus Est.,P/E (Trailing 12 Months),P/E (F1),P/E (F2),PEG Ratio,Price/Cash Flow,Price/Book,Price/Sales,Next EPS Report Date  (yyyymmdd),Current ROE (TTM),5 Yr Historical Sales Growth,F(1) Consensus Sales Est. ($mil),Annual Sales ($mil),EBITDA ($mil),EBIT ($mil),Net Margin %,Operating Margin 12 Mo %,Debt/Total Capital,Debt/Equity Ratio,Current Ratio,Quick Ratio,Avg Volume,52 Week High,52 Week Low,Beta,% Price Change (YTD),Dividend ,Current Assets  ($mil),Current Liabilities ($mil),Long Term Debt ($mil),Shares Outstanding (mil)
"Jeronimo Martins SGPS","JRONY","13684","","2.72","OTC","12","Retail-Wholesale","Retail - Supermarkets","2.63","2.33","2.14","","18.67","16.54","1.3","9.41","5.68",".53","","22.66","6.66","29959.19921","24713.78","1834.98803","953.578","2.31","2.33","9.62629",".10651",".56","","6694","49.71","35.06",".75",".95","1.18","3681.80688","6300.00683","410.53601","314.65"
"J. Sainsbury","JSAIY","7417.33","","2.68","OTC","3","Retail-Wholesale","Retail - Supermarkets",".91","1.03","1.23","","12.24","13.95","","3",".79","","","","","38162.21093","40847.21","3284.74902","1606.18103","","","7.97349",".08664",".7",".5","16503","13.76","7.49",".84","20.25",".34","9219.15039","13477.70996","965.62097","586.35"
"JSR CP UNSP","JSCPY","4913.03","","1.39","OTC","3","Basic Materials","Chemical - Plastic","","","","","","","","10.33","1.69","","","","","","3037.6","569.13702","385.449","","","15.38399",".1818","1.73","1.15","1630","32.39","17.59",".77","20.34",".33","3570.56909","2355.30004","398.21398","208.4"
"Grubhub","JTKWY","3898.19","","0","OTC","12","Retail-Wholesale","Internet - Commerce","-.44","-.65","-2.52","","","","","",".47","","","","","5582.10009","5860.09","-542.60401","-5987.60889","","","20.21999",".25345","1.88","1.85","126001","7.82","2.41","1.82","-13.84","0","2787.82592","1483.46899","2108.2539","1079.83"
"Kellogg's","K","22379.61","11.9","3.6","NYSE","12","Consumer Staples","Food - Miscellaneous","4.28","4.04","4.13","15.48","16.2","15.31","2.7","11.62","5.12","1.46","20230504","32.51","2.44","16052.63574","15315","1893","1415","6.27","9.53","54.86","1.21531",".66",".38","2392975","76.82","61.58",".42","-8.1","2.36","4186","6349","5317","341.83"
"KB Financial Group","KB","14822.52","1.76","2.46","NYSE","12","Finance","Banks - Foreign","9.65","9.08","8.76","4.29","3.99","3.76",".62","3.6",".43",".76","20230428","12.87","5.86","","20054.37","7466.08496","6616.91699","17.9","25.71","73.87999","2.82851","1.69","","249666","50.16","30.14",".96","-6.23",".89","461694.8125","272920.3125","98290.89843","408.9"
"KBC Group","KBCSY","26940.81","20","1.98","OTC","12","Finance","Banks - Foreign","4.02","3.73","3.5","9.58","8.65","8.03",".74","7.36","1.25","2.06","20230330","11.19","","9841.16015","10982.02","6819.38916","6255.0498","21.94","31.42","0","0","","","43003","38.17","22.78","1.13",".37",".64","77992.3125","0","0","834.34"
"KB Home","KBH","3317.54","38.1","1.48","NYSE","11","Construction","Building Products - Home Builders","5.21","4.51","9.51","4.44","8.95","7.75","1.26","4.05",".9",".48","20230628","22.86","8.55","5250.41796","6903.78","1112.46899","1077.828","11.73","11.73","0","0","2.15",".22","1876566","40.43","25.51","1.58","26.88",".6","6194.45996","2988.00708","0","82.1"
"KBR","KBR","7148.18","18.97","1.03","NYSE","12","Construction","Engineering - R and D Services","3.58","2.86","2.63","19.24","18.28","14.62","1.31","13.16","4.4","1.09","20230427","25.46","11.97","7005.8081","6564","508","371","2.89","6.18","45.74499",".84313",".96",".96","980264","56.52","42.97","1.13","-.87",".54","1747","1821","1376","136.57"
"KimberlyClark de Mexico","KCDMY","6292.95","","3.6","OTC","12","Basic Materials","Paper and Related Products","","","","30.09","","","","19.85","34.46","2.56","20230330","91.04","3.08","","2312.95","531.96099","436.552","8.62","8.62","89.507","8.53042","1.74","","14088","10.47","6.29",".6","21.66",".37","1160.64794","751.833","1241.15295","615.03"
"Kyndryl Holdings, Inc.","KD","3180.52","17.54","0","NYSE","3","Business Services","Technology Services","-.37","-4.07","","","","","","","1.64",".18","","-25.39","","16902.64062","18657","","-702","-5.03","-2.9","61.60699","1.60466","1.08","","1592326","17.08","8.23","1.66","25.72","0","","","","227.51"
"KDDI","KDDIY","70877.49","","1.11","OTC","3","Computer and Technology","Wireless Non-US ","","","1.35","13.62","","","","5.69","1.81","1.65","20230512","11.54",".28","42423.07812","48516.55","16023.06347","9542.96289","11.47","11.47","13.298",".15337",".8",".89","138867","18.16","14.12",".07","1.85",".17","32636.55078","35741.98046","8202.38281","4605.42"
"Keurig Dr Pepper","KDP","49042.8","-1.96","2.29","NSDQ","12","Consumer Staples","Beverages - Soft drinks","1.93","1.78","1.69","20.76","19.54","18.11","2.92","15.89","1.97","3.49","20230427","9.48","11.73","14751.10156","14057","3121","2412","10.22","17.06","30.58799",".44067",".47",".31","9351042","40.08","34.11",".57","-2.22",".8","3804","8076","11072","1406.45"
"Korea Electric Power","KEP","8884.78","","0","NYSE","12","Utilities","Utility - Electric Power","","","","","","","","",".3",".16","20230612","-48.33","3.86","","55153.59","-11644.78711","-20367.7754","-34.31","-34.31","70.07099","2.34127",".67",".45","340407","9.54","5.8",".73","-19.91","0","20825.38085","31163","68833.88281","1283.93"
"Kirby","KEX","4003","4.69","0","NYSE","12","Transportation","Transportation - Shipping","4.61","3.54","2.08","31.76","18.85","14.45","1.57","10.77","1.31","1.44","20230427","4.27","-4.4","3035.95507","2784.75","453.902","209.563","4.39","4.55","26.11499",".35345","1.89","1.17","347352","75.64","56.29","1.26","3.65","0","1211.75903","642.19702","1076.32604","60.01"
"KeyCorp","KEY","11051.46","-30.91","6.91","NYSE","12","Finance","Banks - Major Regional","2.23","1.99","2.09","6.18","5.97","5.32","1","5.73","1.01","1.36","20230420","15.27","1.43","7429.16699","8130","3076","2939","22.46","25.12","58.93299","1.76255",".84",".84","35016472","23.89","11.27","1.31","-31.92",".82","132391","157052","19307","931.83"
"Keysight Technologies","KEYS","27914.38","9.19","0","NYSE","10","Computer and Technology","Electronics - Measuring Instruments","8.68","8.01","7.47","19.59","19.57","18.04","2.37","18.71","6.34","5.03","20230516","32.5","8.6","5574.64208","5420","1587","1364","20.81","26.05","28.933",".40712","3.07","2.4","1275329","188.51","130.61","1.07","-8.4","0","4234","1407","1793","178.14"
"Kinross Gold","KGC","5350.72","28.57","2.75","NYSE","12","Basic Materials","Mining - Gold",".47",".35",".21","18.96","12.61","9.24","","4.99",".91","1.52","20230509","4.58","3.07","3692.71801","3455.1","984.40002","200.39999","-17.18","8.09","30.298",".43468","2.47","1.04","15941904","6.21","3.09",".87","6.6",".12","1852.59997","751.5","2556.8999","1227.23"
"Kingdee International Software Group Co.","KGDEY","5785.88","","0","OTC","12","Computer and Technology","Internet - Software","","","","","","","","273.77","5.21","","20230327","","","","646.99","9.536","-58.44201","","","","","1.03","","5","238","111.17",".23","-22.12","0","693.03399","477.971","0","34.75"
"Kingfisher","KGFHY","6128.34","","2.45","OTC","1","Retail-Wholesale","Retail - Miscellaneous",".76",".6",".7","","10.53","8.32","","3.99",".75","","20230328","","","15301.85546","16014.69","2351.42211","1588.24096","","",".01476",".00014","1.25","","54736","7.19","4.48","1.35","11.96",".15","5428.89501","4284.81201","2.75","969.67"
"Kraft Heinz Company","KHC","46770.62","10.39","4.19","NSDQ","12","Consumer Staples","Food - Miscellaneous","2.89","2.71","2.71","13.73","14.07","13.22","3.46","10.74",".96","1.77","20230426","7.03",".1","27115.64062","26485","4806","3887","8.92","13","28.29999",".39387",".87",".47","6184813","44.29","32.95",".7","-6.21","1.6","7897","9028","19233","1225"
"Kuehne & Nagel International","KHNGY","34149.18","-2.5","2.22","OTC","12","Transportation","Transportation - Services","2.3","2.22","4.71","12.22","25.48","24.59","","11.29","8.54",".83","20230424","74.54","18.11","","41289.7","4045.98193","3244.00708","6.72","6.72","4.9249",".0518","1.22","","12900","60.96","39.93",".9","21.17","1.26","10591.98046","9098.53515","218.82","603.77"
"Kimco Realty","KIM","11164.26","-2.56","5.11","NYSE","12","Finance","REIT and Equity Trust - Retail","1.63","1.57","1.58","11.4","11.5","11.03","2.14","17.65","1.15","6.46","20230427","1.27","6.87","1779.36694","1727.68","776.12701","271.12701","7.29","7.29","42.90999",".74198","2.18","2.18","5164497","26.35","17.51","1.46","-14.97",".92","454.05499","207.815","7157.88623","619.89"
"Koninklijke KPN","KKPNF","14532","","0","OTC","12","Conglomerates","Diversified Operations",".19",".18",".17","","19.22","17.74","","4.48","4.29","","","","","5732.12988","7242.94","3916.06103","2188.7351","","","62.833","1.69056",".71","","20324","3.77","2.62","-.02","10.54","0","2210.031","2627.66503","7177.86816","4200"
"Koninklijke KPN","KKPNY","14709.96","","2.27","OTC","12","Utilities","Diversified Communication Services","","","","","","","","4.53","4.35","","","","","","5663.03","3916.06103","2188.7351","","","62.833","1.69056",".71","","149582","3.84","2.57",".34","14.75",".08","2210.031","2627.66503","7177.86816","4202.84"
"KKR & Co.","KKR","43098.45","6.98","1.24","NYSE","12","Finance","Financial - Investment Management","4.76","3.91","3.84","12.83","12.81","10.51","2.25","13.92",".82","7.53","20230502","5.71","30.84","4061.80004","5721.19","942.92102","578.75897","-14.7","99.5","44.48699",".81553",".09",".09","3582108","61.78","43","1.55","7.82",".62","15048.66992","176560.70312","42726.78125","861.11"
"KLA","KLAC","51939.69","4.24","1.39","NSDQ","6","Computer and Technology","Electronics - Miscellaneous Products","19.01","24.26","20.89","14.78","15.46","19.73","2.08","14.9","19.95","4.95","20230427","145.21","23.39","10217.74316","9211.88","4012.91992","3649.57592","33.77","35.26","70.136","2.34849","2.34","1.75","1067122","428.76","263.22","1.38","-.52","5.2","7168.91113","2871.083","6660.71777","138.48"
"Klabin","KLBAY","3881.96","","7.12","OTC","12","Basic Materials","Paper and Related Products","1.09","1.27","1.91","","5.44","6.34","1.03","7.03","","","","","","","2319.7","849.63702","623.664","","","","","","","1416","11.04","6.64","1.08","-8.72",".49","2092.45898","708.05499","4969.88623","561.79"
"KLEPIERRE","KLPEF","6285.74","","0","OTC","12","Finance","Real Estate - Operations","2.69","2.72","2.43","","8.1","8.19","","9.29","","","20230517","","","1062.03002","1297.94","512.875","480.93099","","","","","","","1299","26.98","16.75","1.49","-5.01","0","1354.88598","2517.28198","8062.94482","285.22"
"Kunlun Energy","KLYCY","7074.24","","3.46","OTC","12","Oils-Energy","Oil and Gas - Exploration and Production - International","","","1.01","","","","","4.67",".6","","20230404","","","21279.32031","21474.79","2477.20996","1760.64501","","","19.53499",".24278","1.39","","316","9.22","5.99",".93","13.87",".28","6996.39013","5303.94482","2967.62988","865.88"
"KimberlyClark","KMB","44031","1.99","3.62","NYSE","12","Consumer Staples","Consumer Products - Staples","6.83","5.92","5.6","23.18","22.05","19.1","2.24","16.56","62.91","2.18","20230428","264.67","2.02","20573.36523","20175","3376","2622","9.59","9.44","91.54399","10.82571",".78",".47","1664587","143.48","109.59",".39","-3.88","4.72","5729","7334","7578","337.45"
"Kinder Morgan","KMI","37743.97","0","6.61","NYSE","12","Oils-Energy","Oil and Gas - Production and Pipelines","1.15","1.1","1.16","14.6","15.29","14.65","5.1","7.71","1.18","1.97","20230419","8.26","6.1","20863.14843","19200","7109","4848","13.27","13.73","46.93399",".88444",".55",".46","13978758","20.14","16.05",".95","-7.13","1.11","3803","6930","28403","2248"
"Kemper","KMPR","3379.22","18","2.35","NYSE","12","Finance","Insurance - Multi line","4.37","2.05","-2.55","","25.77","12.1","","","1.38",".61","20230501","-5.64","14.75","5323.06689","5576.8","-61","-131.9","-5.4","-2.76","36.21099",".56765",".21",".21","451163","68.05","41.26",".91","7.38","1.24","2040","9533.89941","1386.90002","63.96"
"Komatsu","KMTUY","23654.86","28.57","1.35","OTC","3","Industrial Products","Manufacturing - Construction and Mining","2.23","2.43","1.92","9.96","10","10.87",".89","7.35","1.19",".93","20230427","11.3",".71","25705.66992","24963.09","4210.91015","2997.4309","9.08","9.08","15.59",".18468","1.82","1.08","67101","26.15","17.7","1.23","12.55",".33","21549.40039","11783.79003","3818.19799","973.45"
"CarMax","KMX","9130.57","-58.62","0","NYSE","2","Retail-Wholesale","Automotive - Retail and Wholesale - Parts","3.6","2.83","2.78","16.18","20.45","16.05","7.83","6.63","1.66",".29","20230411","10.69","15.93","27948.60351","31900.41","1859.62902","1586.44104","1.82","1.82","76.273","3.21465","2.57","","2416745","104.22","55.69","1.43","-5.11","0","6549.29003","2047.45703","18175.01953","158.02"
"Kirin","KNBWY","13104.35","30","2.66","OTC","12","Consumer Staples","Beverages - Alcohol","","1.2","1.28","15.26","13.1","",".45","10.21","1.39",".87","20230511","8.66","-6.02","","15233.36","1708.89794","970.61499","5.61","5.61","24.158",".31853","1.36","","43855","16.95","13.79",".36","3.29",".42","7522.24218","5450.47216","4094.72705","833.61"
"Kinsale Capital Group","KNSL","6656.56","20.37",".19","NYSE","12","Finance","Insurance - Property and Casualty","11.85","9.85","7.34","37","29.24","24.32","","36.35","8.93","8.13","20230427","27.08","38.59","1083.34802","819.2","202.569","199.848","19.42","22.02","20.798",".26258",".18",".18","162137","334.31","199.84",".87","10.2",".56","317.816","1801.46398","195.74699","23.1"
"KINETIK HLDGS","KNTK","4317.07","-50","9.94","NYSE","12","Oils-Energy","Oil and Gas - Field Services","2.4","1.93","1.63","7.82","15.62","12.59",".3","9.35","","3.56","20230509","-16.84","80.76","1036.83496","1213.49","674.30999","402.58898","6.08","13.85","","-4.03823","1.06","1.06","365728","43.58","28.14","2.64","-8.77","3","241.867","227.828","3391.20288","143.04"
"KnightSwift Transportation","KNX","8917.58","-11.5","1.01","NYSE","12","Transportation","Transportation - Truck","4.72","3.98","5.16","11.02","13.92","11.75",".93","6.01","1.28","1.2","20230419","12.17","9.1","6830.30078","7428.58","1731.13305","1071.30895","10.38","11.06","16.87599",".20301","1.67","1.67","1968926","63.21","43.8","1.17","5.72",".56","1493.57202","894.00701","1412.04504","160.94"
"Kone Oyj","KNYJY","26406.27","0","2.2","OTC","12","Industrial Products","Manufacturing - Electronics","1",".87",".81","31.97","28.83","24.82","6.49","24.01","8.74","2.3","20230426","29.34","2.78","","11493.29","1413.51","1140.31103","7.07","7.07","12.72399",".14578","1.17","1.01","19110","28.59","18.46",".71","-3.45",".55","6647.26806","5693.44384","440.29901","1058.79"
"Coca-Cola","KO","263472.06","0","3.02","NYSE","12","Consumer Staples","Beverages - Soft drinks","2.79","2.6","2.48","24.56","23.44","21.86","3.52","21.83","10.2","6.13","20230424","42.35","5.57","44815.20312","43004","13828","12568","22.19","25.09","58.48099","1.40854","1.15",".93","14985349","66.21","54.39",".53","-4.26","1.84","22591","19724","36377","4326.31"
"Keppel","KPELY","8121.91","","4.65","OTC","12","Transportation","Transportation - Shipping","","","","","","","","7.93","","","","","","","4802.78","1482.75805","1180.31396","","","","","","","2513","11.69","8.67",".71","-14.15",".43","11048.16015","8899.37695","5057.51806","875.98"
"The Kroger Co.","KR","35111.07","10","2.12","NYSE","1","Retail-Wholesale","Retail - Supermarkets","4.52","4.49","4.14","11.62","10.94","10.84","1.83","5.13","3.51",".24","20230615","31.84","4.33","152025.6875","148258","7180","3437","1.51","2.09","55.66099","1.25534",".76",".3","7585953","61.67","42.11",".47","10.03","1.04","12584","16649","12571","715.82"
"Kilroy Realty","KRC","3425.97","1.74","7.38","NYSE","12","Finance","REIT and Equity Trust - Other","4.58","4.55","4.66","6.27","6.43","6.39","1.88","5.77",".6","3.12","20230426","4.1","8.99","1119.92895","1096.99","703.58898","343.77099","21.2","21.2","42.89599",".75119","2.09","2.09","1603654","78.89","27.61",".86","-24.33","2.16","820.16198","392.35998","4262.99609","117.09"
"Kite Realty Group Trust","KRG","4271.92","8.7","4.93","NYSE","12","Finance","REIT and Equity Trust - Retail","2.02","1.93","1.89","10.1","10.12","9.64","2.07","9.66","1.13","5.33","20230427","-.33","12","810.29998","802","546.29602","91.66899","-1.58","-1.58","44.38499",".79808","1.04","1.04","1560485","23.21","16.79","1.38","-7.41",".96","217.1","207.792","3010.29907","219.18"
"Karuna Therapeutics","KRTX","6297.69",".45","0","NSDQ","12","Medical","Medical - Biomedical and Genetics","-9.78","-11.5","-8.78","","","","","","5.57","","20230504","-34.88","","","10.64","-278.81299","-274.918","","-2597.88","0","0","34.02","34.02","553512","277.42","93.97","1.2","-7.17","0","1154.76904","33.94599","0","34.52"
"Kerry Group","KRYAY","17326.24","",".61","OTC","12","Consumer Staples","Food - Miscellaneous","5.29","4.75","4.45","","20.61","18.5","","16.06","2.67","","","","","9381.66992","9243.68","1382.80798","1048.81896","","","28.618",".4009","1.26","","8897","117.04","83.83",".71","9.37",".6","4092.22509","2360.75805","3688.906","177"
