Company Name,Ticker,Market Cap (mil),Last EPS Surprise (%),Div. Yield %,Exchange,Month of Fiscal Yr End,Sector,Industry,F2 Consensus Est.,F1 Consensus Est.,F0 Consensus Est.,P/E (Trailing 12 Months),P/E (F1),P/E (F2),PEG Ratio,Price/Cash Flow,Price/Book,Price/Sales,Next EPS Report Date  (yyyymmdd),Current ROE (TTM),5 Yr Historical Sales Growth,F(1) Consensus Sales Est. ($mil),Annual Sales ($mil),EBITDA ($mil),EBIT ($mil),Net Margin %,Operating Margin 12 Mo %,Debt/Total Capital,Debt/Equity Ratio,Current Ratio,Quick Ratio,Avg Volume,52 Week High,52 Week Low,Beta,% Price Change (YTD),Dividend ,Current Assets  ($mil),Current Liabilities ($mil),Long Term Debt ($mil),Shares Outstanding (mil)
"Moog","MOG.B","3057.75","","1.13","NYSE","9","Aerospace","Aerospace - Defense Equipment","","","","17.02","","","","11.43","1.94",".97","20230804","12.08","2.15","","3035.78","328.125","239.73599","5.38","5.75","37.75999",".60667","2.29","1.4","54","101.46","71.4","1.19","10.45","1.08","1758.31005","838.43597","836.872","31.85"
"Molina Healthcare","MOH","16605.59","13.26","0","NYSE","12","Medical","Medical - HMOs","23.19","20.14","17.79","15.13","14.14","12.28","1.07","13.59","5.05",".51","20230726","36.2","15.25","33022.6875","31974","1349","1173","2.64","3.39","42",".72414","1.47","1.47","438241","369.23","251.75",".68","-13.75","0","10084","6855","2391","58.3"
"MONDI PLC UNS","MONDY","7747.01","","6.37","OTC","12","Basic Materials","Paper and Related Products","2.65","2.6","3.3","","12.3","12.02","1.46","5.47","1.18","","","","","8934.96972","9380.78","2058.73388","1643.61596","","","23.954",".31499","2.48","1.84","5384","41.56","29.4","1.09","-5.2","2.03","5551.41796","2234.68603","2075.59204","242.78"
"MONOTARO","MONOY","7174.33","",".46","OTC","12","Retail-Wholesale","Internet - Commerce",".41",".34",".28","47.7","42.09","34.9","","40.58","12.83","4.15","20230525","29.4","17.86","1968.38","1730.25","224.39399","196.94299","8.61","8.96","7.0594",".07595","2","1.38","43643","19.81","12.02",".65","3.25",".07","485.44699","243.128","42.47299","501.35"
"Morningstar","MORN","8279.57","",".77","NSDQ","12","Business Services","Business - Information Services","","","","63.17","","","","24.82","6.87","4.37","20230726","10.63","17.23","","1870.6","325.6","159",".89","6.78","47.715",".91259",".93",".92","176179","262.84","172.03","1.19","-10.16","1.5","810.79998","882.5","1077.5","42.55"
"The Mosaic Company","MOS","11886.19","-10.94","2.79","NYSE","12","Basic Materials","Fertilizers","4.02","5.05","11.39","3.67","7.08","8.9","1.01","2.46",".99",".63","20230807","28.64","17.73","13514.85937","19125.2","5795.7998","4780.2998","15.08","18.23","16.65299",".1998","1.13",".54","4623603","62.65","35.23","1.49","-18.42","1","6556.60009","5533.7998","2411.8999","332.11"
"MP Materials","MP","3928.97","42.11","0","NYSE","12","Basic Materials","Mining - Miscellaneous","1.53",".74","1.38","14.95","29.89","14.43","1.84","12.6","2.91","8.6","20230803","20.17","","358.372","527.51","365.294","346.93798","52.72","56.02","33.44599",".50253","13.5","12.68","2546555","42.13","20.51","2.69","-8.9","0","1293.828","97.481","678.44396","177.62"
"Marathon Petroleum","MPC","47086.91","6.1","2.7","NYSE","12","Oils-Energy","Oil and Gas - Refining and Marketing","12.3","20.11","25.11","3.56","5.52","9.03",".92","3.1","1.44",".27","20230801","46.49","12.31","134532.78125","179952","23734","20469","9.28","8.71","46.28499",".83208","1.9","1.32","4455169","135.64","79.31","1.64","-4.65","3","35242","20020","25634","424.28"
"MPLX LP","MPLX","34239.98","9.64","9.06","NYSE","12","Oils-Energy","Oil and Gas - Production and Pipelines","3.7","3.54","3.84","9.83","9.67","9.24","","6.52","2.83","2.92","20230801","30.74","17.54","10369.63476","11613","6132","4829","34.67","31.24","63.87699","1.68816","1.53",".73","1863890","35.12","27.98","1.43","4.14","3.1","1905","2401","18808","1001.17"
"Medical Properties Trust","MPW","4654.77","0","14.91","NYSE","12","Finance","REIT and Equity Trust - Other","1.57","1.58","1.81","4.55","4.93","4.95",".49","3.68",".55","3.14","20230802","3.5","21.22","1447.79296","1542.85","1322.34094","959.71899","20.48","20.48","55.283","1.23627","2.15","1.92","13621725","18.75","7.26",".95","-30.16","1.16","1189.86901","621.32397","10268.41015","598.3"
"Monolithic Power Systems","MPWR","20451.68",".33",".93","NSDQ","12","Computer and Technology","Semiconductor - Analog and Mixed","13.68","11.93","12.37","33.32","36.16","31.54","1.45","42.16","11.49","10.95","20230807","30","32.56","1848.11694","1794.15","566.42602","524.93701","25.06","25.7","0","0","5.14","3.66","627864","536.88","309.2","1.13","22.02","4","1410.61901","263.39999","0","47.4"
"Murata Manufacturing","MRAAY","39344.54","-27.78","1.17","OTC","3","Industrial Products","Manufacturing - Electronics","1.04",".92",".9","19.41","15.82","13.99","","9.66","2.2","3.15","20230727","10.87","1.66","14828.25","12485.66","4824.61621","3549.34497","15.06","15.06","4.5363",".04751","5.81","","98825","16.41","11.49",".91","18.33",".17","11763.98046","2633.26196","909.664","2703.16"
"Merck & Co.","MRK","289267.69","4.48","2.56","NYSE","12","Medical","Large Cap Pharmaceuticals","8.46","6.95","7.4","16.91","16.4","13.48","1.99","12.61","6.17","5","20230727","37.92","7.63","58788.38671","59283","20353","16444","22.52","29.62","37.442",".59852","1.44","1.23","6123824","118.38","84.5",".34","2.75","2.92","35722","24239","28745","2537.44"
"Moderna","MRNA","47776.97","110.73","0","NSDQ","12","Medical","Medical - Biomedical and Genetics","-3.62","-2.91","21.22","10.83","","","","5.51","2.53","3.17","20230802","25.87","457.62","6848.51806","19263","9954","9575","31.77","31.77","4.2196",".04405","3.46","2.54","3174611","210.04","117.13","1.7","-30.23","0","13431","4923","912","381.21"
"Marathon Oil","MRO","14235.78","17.54","1.74","NYSE","12","Oils-Energy","Oil and Gas - Integrated - United States","3.72","2.87","4.43","5.61","8.02","6.2",".41","3.02","1.25","1.79","20230802","24.17","3.7","6919.68115","8036","5720","3967","34.22","34.52","33.44599",".50254",".75",".67","10020103","33.03","20.41","2.39","-14.85",".4","1671","2306","5521","617.6"
"Maravai LifeSciences","MRVI","3200.03","-25","0","NSDQ","12","Medical","Medical - Products",".4",".3","1.79","9.88","42.7","31.99","","6.5","3.55","4.46","20230803","38.41","","402.871","883","612.77697","571.88598","21.36","45.77","37.38499",".59705","6.13","7.31","4343514","35.69","12.09","-.23","-10.9","0","847.90197","110.14399","521.997","250.98"
"Marvell Technology","MRVL","38438.63","0",".54","NSDQ","1","Business Services","Technology Services","2.14","1.46","2.12","21.1","30.55","20.88","9.12","14.08","2.44","6.49","20230525","8.46","19.48","5485.58203","5919.6","1697","255.69999","-2.76","22.21","19.993",".24989","1.37",".93","11606481","61.43","34.68","1.44","20.79",".24","3281.10009","2386.69995","3907.69995","859.16"
"Morgan Stanley","MS","141107.91","1.8","3.67","NYSE","12","Finance","Financial - Investment Bank","7.47","6.53","6.3","14.13","12.94","11.31","1.8","9.28","1.51","1.93","20230718","11.35","7.06","55025.04687","65936","18087","14089","14.12","14.49","71.04699","2.68424",".79",".79","6414077","100.83","72.9","1.34","-.62","3.1","667733","840942","238058","1670.11"
"MSA Safety Incorporporated","MSA","5698.04","30.77","1.3","NYSE","12","Industrial Products","Security and Safety Services","6.7","6","5.46","24.59","24.18","21.64","","20.4","7.44","3.57","20230726","27.7","2.52","1687","1527.95","316.51","260.19299","-.38","14.58","52.096","1.09258","2.84","1.57","124174","145.11","109.28",".94",".64","1.88","880.12597","345.86499","565.445","39.27"
"MS&AD Insurance Group","MSADY","18233.61","","3.04","OTC","3","Finance","Insurance - Property and Casualty","","","1.84","9.66","","","","6.43",".83",".41","20230519","","","","45713.66","4295.31787","3431.03002","","","","","","","25723","17.12","12.83",".44","6.98",".52","39125.92187","168251.79687","6967.82812","1071.94"
"Mitsubishi","MSBHF","30191.6","2.5","0","OTC","3","Conglomerates","Diversified Operations","","","","6.3","","","","2.29",".48",".19","20230523","14.53","10.67","","153786.5","16775.08398","11924.20019","5.97","5.97","27.84099",".38583","1.29","","8852","40.9","26.76",".57","28.82","0","84826.29687","65128.71093","35953.76953","738.18"
"MSCI","MSCI","37809.94","7.9","1.17","NYSE","12","Computer and Technology","Business - Software Services","14.74","12.92","11.33","40.68","36.54","32.03","","35.03","","16.58","20230725","-93.49","12.33","2461.34399","2248.6","1363.04003","1215.41198","38.62","41.13","","-4.99485","1.5","1.4","640860","568.44","385.76","1.14","1.52","5.52","1747.97399","1250.52697","4503.23291","80.06"
"Microsoft","MSFT","2368351.5","10.36",".85","NSDQ","6","Computer and Technology","Computer - Software","10.78","9.65","9.27","34.07","32.99","29.55","2.83","28.31","12.16","11.41","20230725","38.98","15.27","211079.28125","198270","98176","83716","33.25","33.7","17.73299",".21555","1.91","1.75","29060884","318.52","214.25",".93","32.82","2.72","169684","95082","47032","7435.49"
"The Madison Square Garden Company","MSGS","4509.63","-6.03","0","NYSE","6","Consumer Discretionary","Leisure and Recreation Services","2.54","1.79","-.05","55.51","105.25","74.4","","81.4","","4.82","20230817","-32.5","-19.49","875.37298","821.35","90.70899","85.66699","9","9","","-1.05103",".51",".47","145018","208.51","136.66",".9","2.95","0","205.26899","438.29901","220","23.89"
"Motorola Solutions","MSI","49728.08","7.77","1.19","NYSE","12","Computer and Technology","Wireless Equipment","12.24","11.21","10.2","27.23","26.45","24.22","2.94","23.79","199.73","5.3","20230803","-1549.95","4.94","9737.50195","9112","2181","1741","14.63","18.32","96.024","24.15261","1.22",".92","689292","296.53","197",".93","15.06","3.52","5255","4560","6013","167.7"
"MSC","MSM","5188.04","7.41","3.41","NYSE","8","Industrial Products","Industrial Services","6.29","6.28","6.14","14.19","14.78","14.76","","12.49","3.62","1.33","20230705","26.66","2.76","3904.64892","3691.89","539.10699","468.73098","9.34","9.4","16.03899",".19103","2.04","1.14","291494","92.79","71.98","1.03","13.57","3.16","1543.62304","725.94396","516.52801","55.91"
"MicroStrategy","MSTR","3726.65","6142.86","0","NSDQ","12","Computer and Technology","Computer - Software","2.63","31.09","-22.35","","9.25","109.35","","","8.41","7.43","20230801","-6099.02",".51","509.6","499.26","-1302.89698","-1322.46497","-174.91","-168.96","83.078","4.90944",".83",".83","891706","352.84","136.63","2.41","103.14","0","264.566","317.40301","2378.56005","12.96"
"ArcelorMittal","MT","21599.16","53.01","1.2","NYSE","12","Basic Materials","Steel - Producers","5.52","4.47","10.27","3.19","6","4.86","","1.64",".38",".28","20230727","13.66","1.57","69146.01562","79844","14169","11589","8.2","9.91","13.35499",".15413","1.57",".76","3200669","33.39","19.85","1.89","2.29",".32","37118","22398","9067","805.34"
"M&T Bank","MTB","20327.35","2.76","4.24","NYSE","12","Finance","Banks - Major Regional","17.05","17.07","13.96","7.86","7.18","7.19",".69","7.29",".88","2.02","20230719","11.97","3.77","9471.76464","8603.72","3175.79809","2741.65502","23.2","27.91","22.725",".31938",".97",".96","1608513","191.41","111.43",".78","-15.52","5.2","165165.90625","171447.29687","3964.5371","165.87"
"Match Group","MTCH","8916.31","5","0","NSDQ","12","Retail-Wholesale","Internet - Commerce","2.41","2.04","1.4","14.62","15.7","13.27",".64","11.57","","2.81","20230801","-116.87","-9.35","3350.98608","3188.84","932.88897","523.03802","9.51","16.96","","-11.4712","1.72","1.59","5841867","84.64","30.86","1.34","-22.83","0","882.385","556.354","3835.72607","278.46"
"MettlerToledo International","MTD","30485.47",".93","0","NYSE","12","Computer and Technology","Instruments - Scientific","48.94","43.87","39.02","34.3","31.56","28.29","2.36","30.19","","7.72","20230727","-4833.51","8.19","4100.45507","3919.71","1239.00695","1125.984","22.45","23.01","98.718","-82.38094","1.28",".81","117630","1598.99","1084.12","1.17","-4.22","0","1375.08898","1147.73095","1908.47998","22.02"
"Matador Resources","MTDR","5325.16","20.97","1.34","NYSE","12","Oils-Energy","Oil and Gas - Exploration and Production - United States","8.65","6.98","10.44","4.59","6.4","5.16","","3.05","1.54","1.74","20230725","37.11","33.72","2781.58203","3058.02","2218.66894","1752.83801","38.33","38.24","25.301",".3387","1.67","1.83","1197280","73.37","42.39","3.54","-21.94",".6","1071.83203","575.87298","1160.24499","119.18"
"MGIC Investment","MTG","4422.51","5.88","2.59","NYSE","12","Finance","Insurance - Multi line","2.32","2.19","2.86","5.41","7.05","6.64","1.41","4.78",".93","3.81","20230802","18.77",".89","1189.68505","1172.79","1192.33996","1138.08801","72.7","74.83","12.189",".1388",".69",".65","2158948","15.56","11.42","1.34","18.69",".4","492.41198","753.27697","662.80999","286.62"
"Meritage Homes","MTH","4529.73","41.04",".87","NYSE","12","Construction","Building Products - Home Builders","16.74","15.38","26.68","5.06","8.05","7.4","","4.45","1.11",".72","20230726","23.99","15.4","5493.27978","6268.73","1314.10705","1289.359","14.44","14.44","22.054",".28293","1.89","1.72","419845","128.05","64.97","1.58","34.34","1.08","1153.30895","671.84301","1150.64697","36.57"
"Mitsubishi Chemical","MTLHY","8679.23","","2.92","OTC","3","Basic Materials","Chemical - Diversified ","","","","10.87","","","","2.27",".64",".25","20230802","5.2","-.27","","34304.8","5019.87597","2781.802","2.19","2.19","46.95",".88502","1.31","","494","30.72","21.93",".47","12.23",".84","17676.42968","12631.70996","15563.92968","301.26"
"Vail Resorts","MTN","18834.35","-16.64","3.36","NYSE","7","Consumer Discretionary","Leisure and Recreation Services","9.16","7.63","8.33","29.82","32.11","26.77","6.41","16.45","5.56","6.67","20230608","18.53","3.33","2917.79296","2525.91","857.73498","605.34399","11.88","11.88","61.08399","1.56965","1.37","1.51","255389","266.94","203.87","1.21","2.84","8.24","1791.53198","1110.854","2670.30004","76.84"
"MTN Group","MTNOY","11004.13","","2.17","OTC","12","Computer and Technology","Wireless Non-US ","","","","","","","","9.14","1.49","","","","","","12695.7","2928.9729","2928.9729","","","","","","","34447","10.91","5.77","1.33","-21.51",".13","9010.26074","8958.74121","4433.26708","1884.27"
"MACOM Technology Solutions","MTSI","4231.07","2.6","0","NSDQ","9","Computer and Technology","Semiconductor - Analog and Mixed","2.72","2.71","2.81","19.25","22.01","21.91","2.25","18.61","4.72","6.05","20230727","22.95","5.52","648.50097","675.17","306.341","247.41999","46.7","26.19","40.26699",".67411","9.3","7.18","587434","72.37","44.08","1.86","-5.22","0","813.083","97.21399","602.49597","70.88"
"MTU Aero Engines","MTUAY","13384.66","",".98","OTC","12","Aerospace","Aerospace - Defense","7.16","5.87","4.4","23.99","21.33","17.49","","16.18","4.42","2.26","20230726","18.62",".15","6937.31982","5616.66","829.354","406.98699","7.25","9.49","","","","","10679","134.54","73.97","1.42","15.94","1.23","5040.00585","3690.08911","1700.11499","106.91"
"MasTec","MTZ","7790.5","5.26","0","NYSE","12","Construction","Building Products - Heavy Construction","6.3","4.65","3.04","38.59","21.25","15.67","","10.78","2.95",".75","20230803","6.6","7.29","13056.0166","9778.04","662.46197","155.31399","-.12","1.65","53.49399","1.15028","1.54","1.5","655793","102.38","63.24","1.36","15.77","0","3859.12695","2496.0371","3052.19311","78.86"
"Micron Technology","MU","73718.88","-189.39",".68","NSDQ","8","Computer and Technology","Semiconductor Memory","-.03","-4.71","8.29","32.33","","","","4.61","1.56","3.2","20230629","3.98",".77","15447.63476","30758","16876","9760","6.99","8.45","20.301",".25471","4.17","2.01","15365088","75.37","48.88","1.41","35.19",".46","21781","7539","6803","1091"
"","MUB","32004.34","","2.34","NYSE","12","Finance","Financial - Investment Funds","","","","","","","","","","","","","","","","","","","","","","","","2205078","108.59","101.51",".11",".53","2.49","","","","301.7"
"Mitsubishi UFJ Financial Group","MUFG","84643.39","400","2.74","NYSE","3","Finance","Banks - Foreign",".84",".78",".67","20.82","8.81","8.18",".88","12.68",".63","1.23","20230801","3.2","-.49","","68698.16","19492.79296","16259.86718","12.19","6.13","74.091","2.85967",".9","","4215006","7.7","4.35",".66","3",".19","2377943","2525755","514703.09375","12320.73"
"Murphy Oil","MUR","5533.68","30.53","3.1","NYSE","12","Oils-Energy","Oil and Gas - Exploration and Production - United States","6.76","5.47","5.83","5.8","6.48","5.24","","3.3","1.04","1.31","20230803","19.42","5.29","3465.17993","3932.66","2391.13696","1601.02001","30.08","22.79","25.576",".34365",".78",".73","1705650","50.73","27","2.37","-17.58","1.1","972.32501","1257.83398","1822.45202","156.1"
"Mnchener RckversicherungsGesellschaft","MURGY","48828.3","-4.76","2.47","OTC","12","Finance","Insurance - Multi line","3.98","3.42","2.56","11.54","10.46","8.99",".57","14.45","2.01",".65","20230808","17.12","6.42","","73374.91","4364.45605","4364.45605","5.67","5.67","","","","","52570","37.53","21.63",".9","10.45",".89","59650.71875","250315.59375","346.64801","1364.68"
"Murphy USA","MUSA","6052.69","18.23",".55","NYSE","12","Oils-Energy","Oil and Gas - Refining and Marketing","18.76","19.2","28.75","10.36","14.48","14.81","","7.03","8.44",".26","20230726","86.87","11.47","21840.7871","23446.1","1189.40002","969.09997","2.68","2.68","71.399","2.49637",".92",".48","244839","318.67","219.95",".8","-.6","1.52","726.79998","854.20001","1791.90002","21.78"
"Orbia Advance","MXCHY","5302.5","","4.48","OTC","12","Basic Materials","Chemical - Specialty","","",".7","","","","","8.07","1.56","","","","","8540.15039","8783","1402","1402","","","","","","","157","5.69","3.36","0","24.61",".23","3724","2643","3561","1050"
"Mazda Motor","MZDAY","5420.88","142.86","0","OTC","3","Auto-Tires-Trucks","Automotive - Foreign",".81",".71",".8","3.76","6","5.33","","3.2",".54",".19","20230519","13.88","-4.33","32181.68554","27796.07","1716.901","976.893","4.31","5.16","23.158",".30136","1.4","","293648","4.87","3.08",".97","14.1","0","11949.29003","7368.30419","4992.60693","1263.61"
